глагол,частота
iznervirati,9
proračunati,9
sloviti,9
pohvaljivati,9
krstariti,9
potkrepiti,9
pričiniti,9
sazivati,9
šiti,9
nanomaterijati,9
uviti,9
iznati,9
zakagati,9
solidarisati,9
implantati,9
imeti,9
kovati,9
favoriti,9
podalje,9
administrirati,9
vizualizovati,9
naknaditi,9
maskirati,9
suputi,9
tonirati,9
iskorištavati,9
polomiti,9
podniti,9
potiskivati,9
umati,9
prekiniti,9
vidjati,9
razvući,9
drugdjati,9
odrzati,9
kriminalizovati,9
blagodati,9
zabavati,9
okrepljivati,9
iziskivati,9
raspolažeti,9
utrostručiti,9
oboleti,9
prenoći,9
sagorevati,9
oluja,9
postojiti,9
promatrati,9
ležajevati,9
lokazati,9
obavlјaju,9
obradovtiti,9
slabiti,9
rаdi,9
onemogući,9
prekinati,9
kompromitovati,9
popeliti,9
navikavati,9
upropastiti,9
sjedinjivati,9
sletiti,9
pripaziti,9
unovčiti,9
pouzeti,9
drzati,9
uređujtiti,9
izgurati,9
zaslon,9
naređivati,9
uploviti,9
zbunjivati,9
otudati,9
zaploviti,9
trijenati,9
popuštati,9
proteknuti,9
zapostaviti,9
rastvoriti,9
navasti,9
isplata,9
usreći,9
improvizovati,9
gaziti,9
utihnuti,9
prejudicirati,9
isterati,9
odredjivati,9
oblikovtiti,9
=,9
poređati,9
predsjedavati,9
kati,9
zagledati,9
triti,9
izričiti,9
kodirati,9
zakomplikovati,9
zapleniti,9
rastvarati,9
diferencirati,9
ima,9
beriti,9
očiti,9
pretplati,9
sporiti,9
prikloniti,9
sažeti,9
voći,9
preslušati,9
prekineti,9
potkopati,9
zlati,9
preduzmiti,9
posoliti,9
progurati,9
izolivati,9
pojuriti,9
produkovati,9
brusiti,9
izjednati,9
kreći,9
sačeći,9
dirnuti,9
trebаlo,8
uveti,8
prljavati,8
kontrolišiti,8
zaklinjati,8
eskadriti,8
bankrotirati,8
potceniti,8
ponestati,8
dinstati,8
zasedati,8
redizajnirati,8
zasloniti,8
uklјučuje,8
stititi,8
izliti,8
proputovati,8
ubacivati,8
uporabati,8
gratiti,8
zivesti,8
tematizovati,8
znaciti,8
savjetiti,8
obesiti,8
indeksirati,8
pronadjati,8
cilj,8
skalirati,8
dvoumiti,8
figurirati,8
uspavati,8
podrediti,8
pronadjeti,8
skicirati,8
potraživati,8
rasterati,8
sukobiti,8
okrepiti,8
podnesiti,8
ismejavati,8
izadvati,8
papučiti,8
omalovažavati,8
duljati,8
zasijati,8
klavirati,8
raspariti,8
pčelariti,8
žalati,8
uslužiti,8
vičeti,8
uvežbati,8
pronesti,8
ulogivati,8
istovarati,8
skaciti,8
provetravati,8
streljati,8
prirodati,8
zaklјučuje,8
umočiti,8
restartovati,8
namiriti,8
otpasti,8
nakupljati,8
uostati,8
jeleti,8
nameriti,8
podlijegati,8
ubuduti,8
zapamti,8
imаo,8
razvrstati,8
zalivati,8
gnezditi,8
uvezati,8
upotpunjavati,8
umemoti,8
prisustovati,8
podsmevati,8
obrada,8
odjavati,8
utemeljiti,8
personalizovati,8
udaviti,8
suzbijati,8
razmaziti,8
nizati,8
demolirati,8
transponovati,8
reagojati,8
mutirati,8
pocepati,8
ocena,8
pobeda,8
ormariti,8
mutiti,8
utrljati,8
nada,8
potiskovati,8
obuciti,8
prigovoriti,8
sacuvati,8
kažiti,8
utovariti,8
niknuti,8
ovekovečiti,8
izleći,8
pomičiti,8
preduvjeti,8
licencirati,8
premati,8
urezati,8
skovati,8
izuzmeti,8
otopiti,8
podsvesti,8
nalepiti,8
odspojiti,8
oblagati,8
zastaneti,8
stojiti,8
duga,8
opslužiti,8
marginalizovati,8
leteti,8
nemа,8
zavaravati,8
harmonizovati,8
pauziti,8
predugati,8
mobilizovati,8
bušiti,8
previđati,8
navigirati,8
carovati,8
goreti,8
intrigirati,8
podmazovati,8
mt:ti,8
tučiti,8
iznajati,8
pozajati,8
otpremiti,8
prepešačiti,8
granisati,8
seckati,8
prebrojati,8
inficirati,8
oscilirati,8
odlutati,8
zabriniti,8
osluškivati,8
prikačiti,8
sudariti,8
zagarantovati,8
izmaći,8
moriti,8
plutati,8
uloviti,8
kazavati,8
razgrađivati,8
kreveti,8
narežiti,8
preinačiti,8
povediti,8
sustaviti,8
ugoditi,8
bratiti,8
odustaneti,8
zamrzniti,8
prebeći,8
zapratiti,8
šaljiti,8
specificirati,8
automatizirati,8
raspitivati,8
zabrinuti,8
udišati,8
opiriti,8
pojednostavljivati,8
maviti,8
pribojavati,8
propastiti,8
posao,8
cpaneti,8
osući,8
pooštriti,8
ugrejati,8
odmor,8
natopiti,8
mreža,8
usmjeravati,8
odniti,8
reorganizovati,8
biomaterijati,8
utopiti,8
gajati,8
ušetati,8
zbaciti,8
raspodeliti,8
procesirati,8
falsifikovati,8
propasiti,8
podražavati,8
prolongirati,8
nadigrati,8
osvijestiti,8
račvati,8
.d.,8
ulogujtiti,8
svežati,8
udomiti,8
poprskati,8
naposti,8
vrbovati,8
izmeštati,8
idići,8
odjeknuti,8
prianjati,8
nezakoniti,8
nabrojati,8
nagomilati,8
priteći,8
dospjeti,8
preklinjati,8
posustajati,8
utabati,8
etiketirati,8
pričasti,8
utapati,8
celeti,8
uparivati,8
uzvrati,8
vrijesti,8
obradjivati,8
dopisivati,8
rastužiti,8
kozati,8
generirati,8
cuvati,7
prekoračivati,7
ukusiti,7
okrivljivati,7
cuti,7
pokoravati,7
oteći,7
oseći,7
unajati,7
prljati,7
reciklažiti,7
zamoti,7
zastrašivati,7
pokucati,7
razaznati,7
losići,7
podgrevati,7
cementirati,7
smoći,7
ismevati,7
ozdraviti,7
legitimizovati,7
povraćati,7
upotreba,7
ustaliti,7
sažiti,7
naštetiti,7
presreti,7
uravnotežiti,7
prostraniti,7
useti,7
razvrstavati,7
otplaćivati,7
poginiti,7
specialiti,7
nadmudriti,7
povrći,7
pomažeti,7
budeti,7
nasloniti,7
saopćiti,7
komentirati,7
privrediti,7
hostirati,7
pritiskati,7
utišati,7
otcepiti,7
čučiti,7
dejstvovati,7
proterivati,7
žena,7
lijeti,7
skretiti,7
nagađati,7
sačećati,7
zapostavljati,7
skandirati,7
vikati,7
znovati,7
oticati,7
pereti,7
3,7
spektaći,7
poštujtiti,7
darivati,7
zaspasti,7
uvagati,7
doimati,7
rasuti,7
signalizirati,7
zaveštati,7
uvijati,7
sandučiti,7
širati,7
rijaliti,7
izostavljati,7
maršati,7
čist,7
glorifikovati,7
zagreti,7
dokupiti,7
sazriti,7
rasadati,7
minimizovati,7
taći,7
prisiliti,7
pohadjati,7
pocinjati,7
obecati,7
preorijentisati,7
odvraćati,7
lati,7
licitirati,7
postaći,7
odupirati,7
bježiti,7
oživiti,7
siriti,7
definišiti,7
praštati,7
prenos,7
preuzemoti,7
prijasti,7
stežiti,7
proizići,7
razoružati,7
rameti,7
dugati,7
kvantifikovati,7
ukažiti,7
utiti,7
savjesti,7
ložati,7
podlijevati,7
žalbati,7
procitati,7
fotoaparati,7
obasjati,7
isijavati,7
izbegniti,7
povezovati,7
šaljati,7
iščitavati,7
unaprijeti,7
sadrzati,7
žalba,7
zagolicati,7
obesmisliti,7
klijentati,7
jurišati,7
kopirajtiti,7
lijepiti,7
postiti,7
sejati,7
iseljavati,7
nadjetati,7
prisvojati,7
isprečiti,7
prerastati,7
lepiti,7
počeći,7
lažirati,7
diverzifikovati,7
posteriti,7
ugrabiti,7
nazadovati,7
prebrisati,7
posegati,7
ceveti,7
sistematizovati,7
uzrasti,7
gđati,7
razrediti,7
izlučivati,7
zasladiti,7
doterati,7
veslati,7
konzervirati,7
dedeti,7
kamenčići,7
akvareti,7
uobličavati,7
strpati,7
pogriješiti,7
krojiti,7
zretiti,7
nadživeti,7
otapati,7
prevaliti,7
kupac,7
rastući,7
relaksirati,7
prisvajati,7
kotrljati,7
osvrtiti,7
učinkoviti,7
jahtiti,7
prosljeđivati,7
cvesti,7
sprejevati,7
zamesiti,7
razmijeniti,7
karnevati,7
tuširati,7
uspostavati,7
anticipirati,7
odseći,7
provući,7
bravissiti,7
briljirati,7
pogadjati,7
blažiti,7
prokuvati,7
lažati,7
izumrati,7
konsultujtiti,7
l'ći,7
dograditi,7
izdržiti,7
poražavati,7
užasavati,7
veš,7
podati,7
napomeneti,7
kritizirati,7
zamarati,7
patrolirati,7
oživesti,7
›,7
zastarjeti,7
prisiti,7
polažiti,7
sаmo,7
obelodanjivati,7
vaspitavati,7
rekreirati,7
usisavati,7
magneti,7
pričinjavati,7
zagrivati,7
kajati,7
kompenzirati,7
zbližavati,7
iščekivati,7
formatirati,7
izuzimati,7
stigmatizovati,7
doljati,7
sprijateljiti,7
iskacati,7
perati,7
sjetati,7
liječiti,7
oličavati,7
izbalansirati,7
demistifikovati,7
odricati,7
dekarbonizovati,7
demontirati,7
uvaljati,7
doprijeti,7
našaliti,7
proraditi,7
respektovati,7
štedeti,7
raspastiti,7
uperiti,7
izađiti,7
prozivati,7
vući,7
nadirati,7
skoncentrisati,7
htetiti,7
zuriti,7
sporazumevati,7
generalizovati,7
urasti,7
prebijati,7
taložiti,7
naknadati,7
časati,7
zezati,7
plavetniti,7
posustati,7
lajkovati,7
fiti,6
raciti,6
vlažiti,6
hakovati,6
picati,6
zamrzavati,6
sugerirati,6
podriti,6
ispoljati,6
odglumiti,6
rasturiti,6
počistiti,6
paraziti,6
umijeti,6
blistati,6
imаli,6
klasiti,6
opovrgavati,6
pogoniti,6
iskombinovati,6
vrviti,6
odblokirati,6
zagubiti,6
prestavljati,6
prebrojavati,6
pređiti,6
remetiti,6
odsustvovati,6
ignorirati,6
tonuti,6
sledivati,6
potući,6
iscrpeti,6
umiti,6
stereti,6
stopirati,6
otarasiti,6
drviti,6
preobražajati,6
telefonirati,6
pristaneti,6
jastučiti,6
konvertirati,6
svijetati,6
izlivati,6
nadjačati,6
spomeniti,6
reka,6
pretrčati,6
naginjati,6
projektiti,6
educirati,6
surađivtiti,6
zagrljati,6
protivrečiti,6
mati,6
postulati,6
poskupeti,6
referirati,6
kategorizovati,6
posuditi,6
čupati,6
odabereti,6
dečijati,6
blediti,6
mudriti,6
ginuti,6
štavisati,6
prepričati,6
pozirati,6
oslovljavati,6
ućutkati,6
izdisati,6
preterati,6
polufinati,6
kreteti,6
nadahniti,6
skacati,6
prizvati,6
vrsiti,6
podrumati,6
krvoproliti,6
saslušavati,6
brati,6
otpočinjati,6
rjeći,6
kuhati,6
otpočneti,6
umnogoti,6
iskontrolisati,6
zazvoniti,6
izdignuti,6
odigratiti,6
farbati,6
prepunati,6
otpisati,6
utoliti,6
vinuti,6
spanati,6
ispružiti,6
ambalagati,6
doplaćivati,6
saosećati,6
usputi,6
izmeti,6
zaračunavati,6
izlistati,6
namazati,6
rasformirati,6
prohodati,6
absorbovati,6
dovediti,6
nagledati,6
stolovati,6
deinstalirati,6
snadbevati,6
zapitajtiti,6
prijetiti,6
obvezovati,6
prigovarati,6
dvoklikniti,6
zaseniti,6
placati,6
raspodeti,6
papiriti,6
presuđivati,6
učesvovati,6
mankati,6
prepraviti,6
istaćnuti,6
zaprimiti,6
zadobijati,6
poskupiti,6
visoti,6
gravirati,6
češljaš,6
nadopunjavati,6
izradjivati,6
zaplivati,6
uzdržavati,6
kategorisati,6
kuća,6
razvodnjavati,6
skinati,6
digneti,6
sažati,6
istaknuti,6
ovesti,6
izblizati,6
oskudevati,6
posezati,6
poželjeti,6
preporoditi,6
berati,6
lirati,6
divljati,6
sprema,6
poistoveti,6
pripojiti,6
jagnjeti,6
zatrpati,6
iščezavati,6
meditirati,6
iskočiti,6
manjkati,6
skončati,6
vaspitati,6
rezervati,6
letovati,6
svaliti,6
zaklјučila,6
šeširati,6
pričvršććivati,6
drenagati,6
istuširati,6
preskazati,6
meći,6
potpati,6
svariti,6
razilaziti,6
signati,6
objavati,6
procuriti,6
uštipniti,6
diversifikovati,6
ekstrahovati,6
pobrojati,6
slijesti,6
uslići,6
iščeziti,6
odmeravati,6
raspolaziti,6
negodovati,6
normati,6
iskušati,6
isceti,6
zavarati,6
sklanjati,6
spakivati,6
okružiti,6
obrušiti,6
prešliti,6
dičiti,6
libiti,6
sahranjivati,6
zaintrigirati,6
izbacivati,6
zanati,6
vristiti,6
izliječiti,6
kidnapovati,6
hrliti,6
odsestiti,6
umetati,6
strepeti,6
prelamati,6
utriti,6
usisati,6
navodnjavati,6
lepati,6
jeći,6
preplivati,6
raznositi,6
izvoliti,6
priroditi,6
rinititi,6
pomaknuti,6
namazti,6
curiti,6
premošćovati,6
imun,6
zažaliti,6
prevaziti,6
posutiti,6
kapitulirati,6
glupiti,6
otititi,6
štiklirati,6
camati,6
homogenizovati,6
kamenčiti,6
iscediti,6
sazoviti,6
izmirati,6
štitasti,6
sintetizovati,6
pretresati,6
idesti,6
izmеđu,6
parafrazirati,6
ispisiti,6
konstatirati,6
plaćasti,6
zastariti,6
noževati,6
prevara,6
vatrati,6
boći,6
opisuvati,6
poljuljati,6
uostalom,6
naumiti,6
pozdravati,6
sponzorirati,6
zazirati,6
tešiti,6
izmati,6
posegnuti,6
ofarbati,6
napiti,6
kožnati,6
zaneti,6
odviti,6
krvariti,6
dekorisati,6
nići,6
usaditi,6
ujednačiti,6
osvježavati,6
ruka,6
prelijtiti,6
stopiti,6
cveći,6
pretpregleti,6
ispeciti,6
primopredati,6
iscrpiti,6
učetvovati,6
spominjeti,6
intezivirati,6
razumijeti,6
izmirovati,6
srasti,6
prevideti,6
doditi,6
pomiješati,6
grditi,6
kraći,6
podvrgiti,6
psujati,6
dodeljujati,6
desavati,6
pilotirati,6
triputi,6
očitati,6
čati,6
oporezivati,6
pobrati,6
polemisati,6
obezbedovati,6
ćutiti,6
idealizovati,6
uprtiti,6
osveti,6
obazirati,6
blagati,6
cesti,6
istisnuti,6
uokviriti,6
grupirati,6
trpiti,6
omoguciti,6
saviti,6
nabujati,6
popisati,6
uvući,6
brendirati,6
otuđivati,6
zatezati,6
produživati,6
pročišćavati,6
obesmišljavati,6
iscrtati,6
pejzažiti,6
veseliti,6
nasrnuti,6
navikneti,6
plaža,6
zavarivati,6
mahati,6
čekirati,6
zakopati,6
sabotirati,6
pružа,6
zalediti,6
zamaskirati,6
vireti,6
premećtati,6
precenjivati,6
usmrtiti,6
monokristati,6
limitirati,6
prigrabiti,6
rekviziti,6
poštedeti,5
razbuditi,5
ucrtati,5
loptati,5
podrhtavati,5
počastiti,5
povecavati,5
zaživjeti,5
obavijati,5
raziniti,5
zasipati,5
marinirati,5
razumevati,5
zauzmemoti,5
robovati,5
razvoditi,5
omogučiti,5
depolitizovati,5
propitivati,5
čeći,5
formalizovati,5
panorati,5
pritistiti,5
pun,5
opčiniti,5
usredotočivati,5
obujati,5
dosliti,5
paditi,5
pokolebati,5
2,5
uvjeravati,5
istrati,5
zaplakati,5
preuveličavati,5
klasificirati,5
razvučiti,5
rast,5
izustiti,5
davesti,5
zareći,5
začuditi,5
disciplinovati,5
reaktivirati,5
osamostaljivati,5
cedeti,5
-reći,5
divati,5
upecati,5
oboljeti,5
dotaknuti,5
frustrirati,5
popnuti,5
nаnosi,5
maštiti,5
preuređivati,5
pripojati,5
objediti,5
prezivati,5
glati,5
važati,5
izleti,5
otporiti,5
uredati,5
odsedneti,5
strukturirati,5
zapušiti,5
namijeniti,5
diskreditovati,5
primjetiti,5
isceljivati,5
zatrudneti,5
formulirati,5
dekonstruisati,5
preticati,5
poštovtiti,5
aproksimirati,5
paralisati,5
žućkasti,5
neciti,5
pljačkavati,5
porast,5
odvestiti,5
eliminirati,5
pročuti,5
portretisati,5
čavrljati,5
osamostaliti,5
sadrzeti,5
vizuelizovati,5
proždiriti,5
nagrizati,5
slepiti,5
razneti,5
demonizovati,5
pravda,5
podcrtati,5
kockati,5
osumnjičiti,5
propasirati,5
politizovati,5
nauditi,5
ozeleniti,5
izazavati,5
nazov,5
rasprostirati,5
emancipovati,5
kafiti,5
nagomilavati,5
priklanjati,5
šupljati,5
žileti,5
transferisati,5
opredijeliti,5
obučeti,5
pomeniti,5
nagovarati,5
vijugati,5
odupiriti,5
iščitati,5
konfiguriseti,5
očajavati,5
sreda,5
svijeti,5
zaoštriti,5
osujetiti,5
oronuti,5
otac,5
opijati,5
suprostavljati,5
otrgnuti,5
repovati,5
ustanovljavati,5
naletiti,5
snimajtiti,5
transverzati,5
finalizirati,5
ugošćavati,5
slanjiti,5
uzburkati,5
buknuti,5
veštiti,5
seciti,5
doraditi,5
kаže,5
drenažati,5
povjeriti,5
ljuštiti,5
mandati,5
poravnati,5
pridodavati,5
polarizovati,5
promjeniti,5
shvatići,5
pojeftiniti,5
raspirivati,5
unapredjivati,5
gostiti,5
razići,5
prehladiti,5
ničiti,5
sendviti,5
doplatiti,5
podvučiti,5
preskakati,5
udvostručivati,5
izdići,5
razgranati,5
argumentovati,5
preležati,5
konstruiti,5
protutnjati,5
ikoniti,5
prodrmati,5
ogrnuti,5
iznalaziti,5
transformiti,5
ljubaviti,5
displejati,5
biratti,5
uginiti,5
srljati,5
zakretati,5
naziti,5
odvući,5
reinstalirati,5
pomaći,5
spustati,5
kormiti,5
postigniti,5
iscrtavati,5
usluziti,5
uznemirovati,5
proces,5
uđiti,5
reafirmisati,5
uspinjati,5
prljav,5
sterilisati,5
prevrnuti,5
otiskivati,5
okoliti,5
pasati,5
daditi,5
ušunjati,5
ilustrirati,5
prof.dr,5
krutiti,5
ugojiti,5
rastavljati,5
odagnati,5
paničiti,5
.orati,5
rad,5
dospećati,5
parafirati,5
spavaći,5
svediti,5
usnuti,5
buljiti,5
ostći,5
odudarati,5
razlivati,5
boti,5
dosuđivati,5
poludeti,5
prelistavati,5
bati,5
inž.ti,5
oštrati,5
izmišljati,5
inkarnirati,5
rasteretiti,5
potpomoći,5
uzorkovati,5
zaštićivati,5
potpirivati,5
koti,5
sašiti,5
konkurišeti,5
portiti,5
sabereti,5
pojasevati,5
krvavati,5
srestiti,5
ućiti,5
zaprositi,5
restaurirati,5
izdubiti,5
podičiti,5
jahati,5
eksportirati,5
tarifati,5
surovati,5
kristalisati,5
deblokirati,5
razlikuvati,5
iskopirati,5
nominirati,5
zagrijati,5
šareniti,5
stariti,5
resorbovati,5
zaplašiti,5
krčiti,5
izvijestiti,5
proklijati,5
suroviti,5
jediti,5
branjati,5
prezirati,5
memorisati,5
izmjenjivati,5
protresiti,5
proživiti,5
prenoćiti,5
stjeći,5
kušati,5
čjubiti,5
pomići,5
raspršiti,5
začepiti,5
kolonizovati,5
ekati,5
zatamniti,5
suzdržati,5
nаm,5
strukturisati,5
rasvetljavati,5
razbesneti,5
odbrana,5
pritišćeti,5
utešiti,5
ormarići,5
navirati,5
dobacivati,5
potpomogniti,5
upivati,5
dočepati,5
dobavljati,5
refinansirati,5
injektirati,5
učetvorostručiti,5
klanjati,5
cekati,5
pozaditi,5
režiti,5
podlegiti,5
sinoć,5
kazaviti,5
makadati,5
predvidjati,5
izbjegati,5
natjecati,5
avansati,5
ulazati,5
sladiti,5
proživjeti,5
oživjeti,5
iskopavati,5
sisćiti,5
užasnuti,5
odzivati,5
nadoći,5
vinariti,5
kobiti,5
uzavreti,5
razblažiti,5
snizati,5
poleteti,5
slamati,5
tresati,5
poduhvatiti,5
konfiskovati,5
očaravati,5
opozovesti,5
roniti,5
natočiti,5
dokumentirati,5
kompostirati,5
nadaljati,5
prototipati,5
venčavati,5
nadmašati,5
povrijediti,5
preobražavati,5
snabditi,5
podignuti,5
hosteti,5
zamjeriti,5
pojednostavnjavati,5
utrkovati,5
oboliti,5
strepiti,5
nasmešiti,5
protestvovati,5
oforeti,5
opstajati,5
zapevati,5
leviti,5
osoba,5
ušuškati,5
otputuvati,5
celivati,5
češljati,5
popularisati,5
preplanuti,5
osmatrati,5
naplatati,5
obasjavati,5
pilići,5
pobijati,5
upakivati,5
secati,5
nauciti,5
pojednostavniti,5
zaklјučio,5
osjeti,5
specifikovati,5
isušivati,5
bicati,5
rozeti,5
vrata,5
finale,5
kumovati,5
osvrtati,5
iskristalisati,5
prisjećati,5
ustezati,5
pulsirati,5
zahuktavati,5
sustizati,5
isti,5
suzdržavati,5
aranžirati,5
otisati,5
posegneti,5
bijeti,5
iskrcati,5
istraziti,5
premažiti,5
sazidati,5
odvrati,5
iznenada,5
otkočiti,5
аli,5
usitnjavati,5
izneseti,5
manipulirati,5
izgorjeti,5
pomaziti,5
prodinstati,5
procureti,5
diskutovtiti,5
zavaliti,5
nadviti,5
staniti,5
škripati,5
podmlađivati,5
oročiti,5
namjestiti,5
umrati,5
otputujati,5
nametneti,5
iskomplikovati,5
komadići,5
iznesti,5
papirati,5
vertikati,5
razređivati,5
tio,5
živopisati,5
zarastajati,5
raspoznati,5
ljetiti,5
zadivljivati,5
uginuti,5
uzvraćati,5
razvrstvavati,5
opusteti,5
sаstoji,5
iti,5
bijagati,5
iskriviti,5
on-liniti,5
optimistati,5
točiti,5
zateti,5
anketirati,5
poubijati,5
pobjeđivati,5
slikoviti,5
podstaknuti,5
gazdovati,5
odleteti,5
razložiti,5
nanijeti,5
ispregovarati,5
omugućavati,5
raspuštati,5
apartmaniti,5
stoleti,5
fotografirati,5
indukovati,5
rastaviti,5
odigrаli,5
stabilizirati,5
amnestirati,5
noći,5
dodijeti,5
obrijati,5
mobilizirati,5
prezati,5
depoziti,5
bili,5
ponukati,5
istrpeti,5
grabiti,5
potezati,5
uloziti,5
prebiti,5
primajtiti,5
masirati,5
tati,5
zatrpavati,5
prođiti,5
rasklapati,5
amortizovati,5
sjeniti,5
sekunditi,5
recitovati,5
stipendirati,5
šutiti,5
uveziti,5
zamonašiti,5
savlađivati,5
naslijediti,5
postovati,5
upakovati,5
brijati,5
postajeti,5
ratificirati,5
rasteti,5
krivati,5
prigreti,5
izmaknuti,5
odredabati,5
ogoliti,5
pretezati,5
osmišljati,5
gruditi,5
neutralizovati,5
izgledaš,5
urgirati,5
zauzmiti,5
laganiti,5
.julati,4
otkidati,4
bežiti,4
proširuvati,4
laziti,4
dužati,4
definiti,4
peleti,4
združiti,4
ponestajati,4
osobiti,4
oznacavati,4
priobaljati,4
sofati,4
posložiti,4
apsorbirati,4
uvedeti,4
osvetiti,4
provaliti,4
bezmati,4
zavjesti,4
igrаli,4
zacementirati,4
nа,4
preusmjeriti,4
posrnuti,4
pritužbati,4
fakturisati,4
dozivati,4
otkupati,4
žuljati,4
grčiti,4
spaziti,4
pričavtiti,4
vjerati,4
uslikati,4
paketići,4
ogrešiti,4
formati,4
jemčiti,4
upadneti,4
idaljati,4
relativizirati,4
skrnaviti,4
pre?iti,4
nadvladavati,4
povjerovati,4
poskupljivati,4
zatirati,4
uređaj.,4
stjeti,4
kvalificirati,4
potapati,4
zavesa,4
potvditi,4
prezreti,4
pretražuti,4
presrestiti,4
pošumljavati,4
prezresti,4
prodrati,4
remontovati,4
fid-in,4
radoti,4
provaljivati,4
putovtiti,4
potsticati,4
plitkati,4
izglasti,4
drzeti,4
pomučiti,4
isprljati,4
izletati,4
alarmirati,4
eksportovati,4
sviditi,4
kontinuti,4
predpostaviti,4
odbittiti,4
utovarati,4
onenoti,4
tumarati,4
tetovagati,4
odsetiti,4
ustoličiti,4
ispleti,4
opstruirati,4
odvuki,4
propolisati,4
termocentrati,4
popodne,4
ispišiti,4
gužvati,4
žudeti,4
mrežastiti,4
mezoniti,4
unazati,4
sav,4
delići,4
dalati,4
odumreti,4
hoditi,4
priupitati,4
ugradjivati,4
znojiti,4
revanširati,4
ogovarati,4
isplivavati,4
uzleteti,4
isklesati,4
umiješati,4
unaprjeđivati,4
goditi,4
vrijeđati,4
sao,4
gvantanati,4
proliti,4
rđeti,4
istrčati,4
zametnuti,4
oboljevati,4
gesti,4
zaboljeti,4
unistiti,4
miniti,4
su,4
paradirati,4
kralj,4
pogledaš,4
kredit,4
prosipati,4
uzaniti,4
oploviti,4
izvuciti,4
cujati,4
cuo,4
obuzimati,4
promašivati,4
deformišati,4
kratiti,4
instrumentatizati,4
podviti,4
štapići,4
sredati,4
pireti,4
tarifirati,4
imunizovati,4
pomаže,4
kupovtiti,4
pijuckati,4
isati,4
kontekstualizozivati,4
guacamogati,4
potakniti,4
umrežavati,4
apsolvirati,4
preboleti,4
barati,4
ženiti,4
prekontrolisati,4
dečivati,4
klonirati,4
pedati,4
sručiti,4
spineti,4
napipati,4
prilagodjavati,4
pretražujtiti,4
korati,4
osmehnuti,4
nabrojiti,4
obiđati,4
lokalizirati,4
prigušivati,4
prezakazati,4
survati,4
premaziti,4
vlasteti,4
regulišeti,4
ljubomorati,4
stražiti,4
odbrojavati,4
osvetlati,4
stenoviti,4
kamuflirati,4
certifikati,4
nastavlјa,4
ispiti,4
benefiti,4
izroniti,4
razapeti,4
posejati,4
rukavati,4
izvojiti,4
razbivati,4
harati,4
poniti,4
obraniti,4
razočaravati,4
svidjati,4
mentiti,4
vidžeti,4
titrati,4
ubati,4
čirati,4
njeguvati,4
razvuki,4
odspavati,4
šilati,4
seti,4
autorizirati,4
resiti,4
kriptirati,4
velesiti,4
nadenuti,4
oslušneti,4
računiti,4
predahnuti,4
dojati,4
koviti,4
zasjati,4
isprogramirati,4
prebivati,4
iseo,4
projuriti,4
obmaniti,4
pribegnuti,4
izbjegniti,4
naresti,4
usluživati,4
kalibrisati,4
inzistirati,4
dodiruti,4
uvati,4
trouglastiti,4
istrčlati,4
umeće,4
smetiti,4
odupremoti,4
okladiti,4
premazivati,4
prekopirati,4
smirivati,4
korstiti,4
pruziti,4
odnesiti,4
poplaviti,4
okretiti,4
vraniti,4
oslabjeti,4
odesti,4
zlodjeti,4
treptati,4
svugditi,4
susretneti,4
maziti,4
čujesti,4
magati,4
prekrečiti,4
interesirati,4
pljačkati,4
zvonjavati,4
uskladištiti,4
nazdraviti,4
nagoniti,4
zapišiti,4
diskutirati,4
zrenjati,4
tihiti,4
dosađivati,4
pothranjivati,4
osmotriti,4
rastovac-sijamašiti,4
baditi,4
obrati,4
beličastiti,4
kofinansirati,4
ovekovesti,4
prorokovati,4
sučeljavati,4
nadgrađivati,4
rasprodati,4
uigrati,4
granatirati,4
odmagati,4
relizovati,4
odnijeti,4
spovoditi,4
orašasti,4
dograđivati,4
ujednačavati,4
udubiti,4
dušati,4
oći,4
podgrejati,4
odrzavati,4
zalečiti,4
kaski,4
stalagmiti,4
vići,4
skriti,4
nagoditi,4
tаkođe,4
zavijoriti,4
protivtežati,4
zatamnjivati,4
kurirati,4
isečeti,4
pozdravlјa,4
prepirati,4
vešati,4
lokalizovati,4
upumpavati,4
zaslužnuti,4
razmetati,4
skliznuti,4
bježati,4
promiješati,4
otpušiti,4
nasedati,4
otući,4
podstičeti,4
grijati,4
vrednujati,4
iznuditi,4
suociti,4
podvoditi,4
preokretiti,4
kutiti,4
privoliti,4
kotačiti,4
promovišiti,4
namotati,4
stimulirati,4
zataći,4
cirkulirati,4
podređivati,4
podovati,4
tramvajati,4
evakuisati,4
ostariti,4
potonjiti,4
udrugati,4
prisluškivati,4
proviriti,4
opastiti,4
presuda,4
pastiti,4
garantojeti,4
sandati,4
patentirati,4
ošamariti,4
plešiti,4
reafirmivati,4
naslanjati,4
personalizirati,4
zamahniti,4
sarađivtiti,4
presvučiti,4
biskviti,4
vjetar,4
zauzdati,4
okidati,4
drogirati,4
naspavati,4
dopisujeti,4
raščlanjivati,4
vaučeriti,4
tinjati,4
opagati,4
transplantirati,4
zamagljivati,4
područivati,4
institucionalija,4
gorčiti,4
pokojati,4
istovati,4
gradivati,4
klimati,4
razmutiti,4
prošvercovati,4
odležati,4
koncentrirati,4
uzmicati,4
raspraviti,4
jurcati,4
izrastajati,4
uzvikovati,4
bagremovati,4
kociti,4
terorisati,4
resitati,4
uspraviti,4
sesti,4
preterivati,4
